model_output,ground_truth,top_20_tokens,top_20_probs,match,match_substring
Rectangular<end_of_turn>,square,"['Rect', 'Rectangle', 'Obl', 'Tra', ' Rect', 'Square', 'Rounded', 'Conc', 'Sl', 'Quadr', 'Flat', 'Vertical', 'rectangular', 'El', 'S', 'Ret', '**', 'Handle', 'Horizontal', 'Squared']","tensor([1.0000e+00, 4.4047e-06, 8.9354e-08, 4.1394e-08, 3.2276e-08, 2.5262e-08,
        3.1096e-09, 2.1004e-09, 9.7472e-10, 8.7909e-10, 8.3345e-10, 6.3750e-10,
        5.4340e-10, 4.6810e-10, 3.5264e-10, 2.2270e-10, 1.5954e-10, 1.0812e-10,
        1.0790e-10, 8.3244e-11])",False,False
Rectangular<end_of_turn>,square,"['Rect', 'Square', 'Rectangle', 'Quadr', 'Geometric', 'Tra', 'Squ', 'Oct', 'Ir', 'Hex', 'Squared', 'Obl', ' Rect', '**', 'As', 'Squares', 'Oval', 'rectangular', 'Rounded', 'S']","tensor([8.2408e-01, 1.7119e-01, 4.7276e-03, 8.1904e-06, 2.5094e-07, 2.0778e-07,
        1.5625e-07, 3.7660e-08, 3.5038e-08, 2.4255e-08, 1.7587e-08, 8.4259e-09,
        8.2118e-09, 4.7669e-09, 2.2575e-09, 1.3776e-09, 1.2235e-09, 6.9623e-10,
        6.9308e-10, 3.2638e-10])",False,False
Square<end_of_turn>,square,"['Square', 'Rect', 'Squ', 'White', 'Geometric', 'Round', ' Square', 'Squared', 'Rectangle', 'Quadr', '**', 'square', 'Squares', 'Oval', 'Circular', ' square', 'Obl', 'Rounded', 'Oct', 'Ir']","tensor([1.0000e+00, 1.6590e-06, 2.4590e-09, 2.0396e-09, 8.1521e-10, 7.7489e-10,
        6.6078e-10, 5.1882e-10, 3.9280e-10, 3.2831e-10, 1.6564e-10, 1.2104e-10,
        1.0507e-10, 6.5049e-11, 7.5256e-12, 5.6648e-12, 2.0216e-12, 1.9363e-12,
        1.8698e-12, 1.6374e-12])",False,True
Star<end_of_turn>,star,"['Star', 'Starburst', 'Diamond', 'Sho', 'Rocket', 'Arrow', 'Triangle', 'Chevron', 'Bl', 'Aster', 'Lance', 'Meteor', 'Boom', 'Point', 'D', 'Sp', 'Flare', 'Dart', 'Ray', 'T']","tensor([9.9548e-01, 3.6002e-03, 3.9091e-04, 2.4311e-04, 9.7167e-05, 9.4449e-05,
        6.5261e-05, 1.6788e-05, 4.6489e-06, 3.7230e-06, 9.9378e-07, 9.6536e-07,
        6.3452e-07, 4.2452e-07, 4.2346e-07, 2.3755e-07, 2.2108e-07, 2.1816e-07,
        2.1543e-07, 1.6868e-07])",False,True
Rectangular<end_of_turn>,square,"['Rect', 'Rectangle', 'Square', 'Circular', 'Oval', 'Round', 'Rounded', 'Obl', ' Rect', 'rectangular', ' rectangular', 'Tray', '**', 'Sh', 'Oct', 'S', 'T', 'Quadr', 'O', ' Rectangle']","tensor([9.8576e-01, 1.4232e-02, 2.9025e-06, 2.2239e-06, 1.2592e-06, 5.2134e-07,
        1.2955e-07, 6.2605e-08, 2.0868e-08, 7.6173e-09, 3.6642e-09, 2.5160e-09,
        2.2282e-09, 1.6963e-09, 1.4501e-09, 5.1879e-10, 4.8432e-10, 4.1346e-10,
        3.4122e-10, 1.8775e-10])",False,False
Arc<end_of_turn>,triangle,"['Arc', 'Circle', 'Semi', 'Arch', 'Circular', 'Curve', 'Sector', 'Segment', 'Hors', 'Triangle', 'W', 'Half', 'Line', 'In', 'Par', 'Dome', 'S', 'T', 'Vehicle', 'Round']","tensor([5.7434e-01, 3.7341e-01, 2.9781e-02, 9.1780e-03, 3.1622e-03, 2.9053e-03,
        1.9906e-03, 8.9326e-04, 5.4997e-04, 4.9835e-04, 4.1747e-04, 3.9025e-04,
        3.4055e-04, 3.3777e-04, 2.3907e-04, 2.3838e-04, 2.0616e-04, 1.3703e-04,
        9.8072e-05, 8.7388e-05])",False,False
Spherical<end_of_turn>,circle,"['Sph', 'Circular', 'Hem', 'Sphere', 'Round', 'Dome', 'Con', 'Oval', 'sph', 'Dom', ' hemisph', 'Obl', 'Glob', 'Rounded', '**', ' Sph', 'Ell', 'Orb', 'Bul', 'Globe']","tensor([9.9152e-01, 5.2056e-03, 1.7891e-03, 5.3609e-04, 5.1148e-04, 4.2638e-04,
        6.1099e-06, 3.4822e-06, 3.0528e-06, 5.7033e-07, 3.9261e-07, 3.8587e-07,
        1.9794e-07, 1.7434e-07, 1.6742e-07, 1.4692e-07, 1.3723e-07, 1.2095e-07,
        8.8447e-08, 7.3101e-08])",False,False
Triangle<end_of_turn>,triangle,"['Triangle', 'Tri', 'Pizza', 'Quadr', 'W', 'Sector', 'S', 'Slice', 'Pie', 'Square', '**', ' triangular', 'Tra', 'Geometric', 'Circular', 'C', 'T', ' Triangular', 'Polygon', 'triangle']","tensor([9.1959e-01, 7.9614e-02, 7.8832e-04, 2.4939e-06, 1.0594e-06, 5.1861e-07,
        3.2381e-07, 2.3501e-07, 1.4045e-07, 1.3040e-07, 1.0713e-07, 5.1086e-08,
        2.5076e-08, 1.6788e-08, 1.1410e-08, 6.7707e-09, 5.0120e-09, 4.8974e-09,
        2.7695e-09, 1.5416e-09])",False,True
Triangular<end_of_turn>,triangle,"['Tri', 'Triangle', 'Quadr', 'Sector', '**', 'Circular', 'W', 'C', 'Tra', 'Right', ' triangular', 'Ir', 'S', 'Tr', 'Segment', 'Pizza', 'Obl', 'Quarter', 'Ob', 'T']","tensor([6.9292e-01, 3.0706e-01, 1.0649e-05, 2.8673e-06, 1.9926e-07, 7.9853e-08,
        2.3758e-08, 2.0486e-08, 1.7016e-08, 7.9531e-09, 6.6368e-09, 3.5184e-09,
        3.0088e-09, 2.7709e-09, 1.8057e-09, 1.7379e-09, 1.3916e-09, 1.2480e-09,
        1.1480e-09, 9.7709e-10])",False,False
Triangle<end_of_turn>,triangle,"['Triangle', 'Diamond', 'Tri', 'Tra', ' Triangle', 'Yellow', 'triangle', 'Equ', '**', 'Hex', 'Rh', 'Arrow', ' triangle', 'Oct', 'Cone', 'Right', 'Py', 'Quadr', 'Orange', ' triangular']","tensor([9.9999e-01, 8.0980e-06, 2.4371e-06, 1.4912e-07, 5.6479e-09, 4.8700e-09,
        1.3211e-09, 8.1868e-10, 4.5371e-10, 4.0257e-10, 2.6831e-10, 1.1975e-10,
        2.4478e-11, 1.6180e-11, 8.4214e-12, 6.4408e-12, 5.8138e-12, 4.9111e-12,
        2.6768e-12, 2.2141e-12])",False,True
Rectangular<end_of_turn>,square,"['Rect', 'Rectangle', 'Tra', 'Flat', 'Triangle', 'Geometric', 'Tri', 'Square', 'Oct', 'Par', 'Horizontal', 'Quadr', 'Hex', 'Ang', 'Pent', 'Obl', 'Sl', 'Py', 'Angular', 'Cur']","tensor([8.9144e-01, 8.0607e-02, 9.4721e-03, 8.3952e-03, 4.8974e-03, 2.2171e-03,
        2.0719e-03, 3.5694e-04, 2.8029e-04, 1.3199e-04, 3.2614e-05, 2.4644e-05,
        1.8287e-05, 9.9722e-06, 9.9585e-06, 6.1336e-06, 5.9988e-06, 4.8912e-06,
        3.9302e-06, 3.2421e-06])",False,False
Triangle<end_of_turn>,triangle,"['Triangle', 'Arrow', 'Diamond', 'Py', 'Tri', 'triangle', '**', ' Triangle', '<start_of_image>', 'Geometric', 'T', 'Here', 'Mountain', 'Equ', 'Tra', ' triangle', 'Rh', 'Delta', 'Right', 'Pine']","tensor([9.9999e-01, 1.2750e-05, 1.6508e-07, 1.2863e-07, 8.2525e-08, 5.3590e-08,
        2.8778e-08, 1.7493e-08, 4.0226e-09, 2.4962e-09, 2.3098e-09, 1.3908e-09,
        8.5307e-10, 6.2115e-10, 5.4667e-10, 5.0026e-10, 4.7847e-10, 4.4668e-10,
        4.4195e-10, 2.1152e-10])",False,True
Rectangle<end_of_turn>,square,"['Rectangle', 'Rect', 'Square', ' Rectangle', 'Geometric', 'rectangle', 'Obl', 'Triangle', 'Window', 'Oct', 'Squ', 'Hex', ' rectangle', 'Circle', 'Ret', 'Te', 'Rounded', 'Arch', ' Rect', '**']","tensor([9.7761e-01, 1.8945e-02, 3.4377e-03, 1.2868e-06, 1.1668e-06, 4.0259e-07,
        2.0480e-07, 1.4926e-07, 1.0590e-07, 3.7918e-08, 3.5709e-08, 3.3527e-08,
        2.0697e-08, 1.9939e-08, 1.9845e-08, 1.2416e-08, 1.0255e-08, 9.1131e-09,
        8.9991e-09, 8.8452e-09])",False,False
Oval.<end_of_turn>,triangle,"['Oval', 'Round', 'Triangle', 'Heart', 'Rounded', 'Button', ' Oval', 'Semi', 'Square', 'oval', 'Tri', 'Obl', 'Rh', 'Circle', 'Rect', 'Diamond', 'Black', 'Sphere', 'T', 'S']","tensor([9.9832e-01, 1.2084e-03, 2.8576e-04, 1.4686e-04, 1.4609e-05, 8.6608e-06,
        4.7936e-06, 1.6744e-06, 1.4258e-06, 1.3179e-06, 6.2584e-07, 5.2683e-07,
        1.8473e-07, 1.0155e-07, 1.0020e-07, 6.5372e-08, 5.8468e-08, 5.4419e-08,
        4.4586e-08, 4.0259e-08])",False,False
Square<end_of_turn>,square,"['Square', 'Squares', 'Rect', 'Quadr', 'Squared', 'Squ', 'Rectangle', 'Geometric', 'square', ' Square', 'Oct', '**', 'Sq', 'Hex', 'squares', ' square', 'Tiles', ' Squares', 'Here', 'Tile']","tensor([9.6459e-01, 3.5358e-02, 5.1614e-05, 2.5414e-06, 1.0884e-06, 1.9748e-08,
        1.0335e-08, 2.8916e-09, 1.1935e-09, 8.1996e-10, 4.5709e-10, 2.1181e-10,
        1.7772e-10, 5.2837e-11, 4.9431e-11, 2.0849e-11, 2.0608e-11, 1.4428e-11,
        8.5716e-12, 6.4514e-12])",False,True
Square<end_of_turn>,square,"['Square', 'Rect', 'Round', '**', ' Square', 'Squared', 'Squ', 'White', 'square', 'Oval', ' square', 'Quadr', 'Circular', 'Squares', 'Rectangle', 'Here', 'S', 'Geometric', 'Sq', 'Obl']","tensor([1.0000e+00, 2.2383e-08, 2.8963e-09, 4.0267e-10, 3.7929e-10, 3.3067e-10,
        2.9679e-10, 3.4367e-11, 3.0643e-11, 2.1776e-11, 1.2378e-11, 5.3363e-12,
        5.1504e-12, 1.8340e-12, 1.4805e-12, 9.5055e-13, 6.4689e-13, 6.1600e-13,
        4.1163e-13, 1.8333e-13])",False,True
Pyramid<end_of_turn>,square,"['Py', 'G', 'Square', 'Oct', 'Rect', 'Sp', 'Bell', 'Sl', 'Pyr', 'Pent', 'Dome', 'Hex', 'Ped', 'Tower', 'Mans', 'P', 'Pav', 'Slate', 'C', 'Pitch']","tensor([9.9921e-01, 5.6523e-04, 9.8284e-05, 4.4747e-05, 1.3590e-05, 1.0013e-05,
        9.2975e-06, 8.6427e-06, 8.2124e-06, 7.8203e-06, 7.3232e-06, 2.4855e-06,
        2.3759e-06, 2.1746e-06, 2.1244e-06, 1.5309e-06, 1.2529e-06, 7.3810e-07,
        7.0594e-07, 6.6201e-07])",False,False
Feathery<end_of_turn>,square,"['Fe', 'Wis', 'Cir', 'Stre', 'Fib', 'Brush', 'Streak', 'Fil', ' wis', 'Hors', 'W', 'F', 'wis', 'Ar', 'Stream', 'Rib', 'Mare', 'Str', 'St', ' fe']","tensor([9.9632e-01, 2.1912e-03, 8.9663e-04, 3.4593e-04, 2.0296e-04, 1.4983e-05,
        1.2302e-05, 9.7199e-06, 5.7684e-06, 1.1421e-06, 3.3148e-07, 3.0690e-07,
        3.0587e-07, 2.9793e-07, 2.4694e-07, 1.3993e-07, 6.0814e-08, 4.5471e-08,
        3.1760e-08, 2.4553e-08])",False,False
Gothic<end_of_turn>,triangle,"['G', 'Point', 'Tri', 'Py', 'Medieval', 'T', 'Square', ' pointed', 'Oct', 'Rect', 'Sl', 'Ste', '**', 'Sp', '<start_of_image>', ' Gothic', 'Slate', 'P', 'Tur', 'Ar']","tensor([9.9993e-01, 7.3490e-05, 9.6343e-07, 3.4226e-07, 9.4953e-09, 5.8565e-09,
        4.0081e-09, 3.8886e-09, 3.4591e-09, 3.1413e-09, 2.8340e-09, 2.5357e-09,
        2.0141e-09, 1.9076e-09, 1.8648e-09, 1.7320e-09, 1.5546e-09, 1.1983e-09,
        1.1233e-09, 8.2679e-10])",False,False
Square<end_of_turn>,square,"['Square', 'Heart', 'Round', 'Oval', 'Triangle', 'Tri', 'Rounded', 'Lo', 'Circular', 'Diamond', 'Rect', 'Ir', 'Hex', 'S', 'Oct', 'Obl', 'Rectangle', 'Quadr', 'Tra', 'Squared']","tensor([8.1625e-01, 1.5226e-01, 2.4472e-02, 1.8009e-03, 1.5862e-03, 8.9675e-04,
        6.5618e-04, 4.6387e-04, 3.6533e-04, 1.9316e-04, 1.5658e-04, 1.5604e-04,
        1.5511e-04, 8.8091e-05, 8.6259e-05, 6.7006e-05, 6.4143e-05, 5.8617e-05,
        3.8202e-05, 3.5382e-05])",False,True
Circle<end_of_turn>,circle,"['Circle', 'Circles', 'Oval', ' Circle', 'circle', ' circle', 'Ellipse', '**', ' circles', 'Shape', 'Circular', 'circles', 'Circ', 'O', 'Ring', 'Curve', 'Round', 'Spiral', 'Pink', 'CIRCLE']","tensor([9.9997e-01, 2.8399e-05, 2.7811e-09, 1.4001e-09, 8.3979e-10, 5.7246e-10,
        2.1146e-10, 1.4663e-10, 1.3387e-10, 1.2433e-10, 7.2465e-11, 3.8196e-11,
        1.1601e-11, 8.0816e-12, 3.4135e-12, 2.8637e-12, 1.9467e-12, 1.4717e-12,
        1.3427e-12, 1.2383e-12])",False,True
Round.<end_of_turn>,square,"['Round', 'Rect', 'Sl', 'Square', 'Rounded', 'Circular', 'S', 'Wooden', 'Oval', 'Squared', 'Cur', 'Flat', 'Ladder', 'Vertical', 'Rectangle', 'C', 'T', 'Sp', 'Sph', 'L']","tensor([7.5517e-01, 1.0867e-01, 7.3725e-02, 4.5556e-02, 1.4135e-02, 1.0465e-03,
        4.9805e-04, 3.2129e-04, 2.0814e-04, 9.6981e-05, 8.7756e-05, 7.8938e-05,
        6.3613e-05, 6.3047e-05, 5.3306e-05, 4.9247e-05, 4.0771e-05, 2.9759e-05,
        1.8837e-05, 1.3577e-05])",False,False
Star<end_of_turn>,star,"['Star', '**', 'Pent', 'Here', 'Starburst', 'Stars', '<start_of_image>', ' Star', 'Aster', 'L', '⭐️', 'Start', 'star', ' star', 'Hex', 'It', 'D', 'Par', '⭐', '\n\n']","tensor([1.0000e+00, 8.7766e-08, 1.5940e-09, 8.0664e-10, 7.9919e-10, 2.1560e-10,
        1.6579e-10, 1.5794e-10, 1.3763e-10, 6.2399e-11, 3.1623e-11, 3.1203e-11,
        2.7875e-11, 1.5937e-11, 9.7179e-12, 8.3899e-12, 7.6117e-12, 4.0695e-12,
        3.3815e-12, 3.1050e-12])",False,True
Cat<end_of_turn>,square,"['Cat', 'Silhouette', 'Circle', 'Black', 'Cats', 'Oval', '**', 'Kat', 'Fish', 'F', 'Here', 'Sil', 'Sph', 'Rectangle', 'Circles', 'Diamond', 'Geometric', 'Bat', 'Sphere', 'Triangle']","tensor([9.9998e-01, 1.1160e-05, 1.6715e-06, 5.4371e-07, 3.4272e-07, 2.3781e-07,
        2.0191e-07, 1.8543e-07, 1.4689e-07, 1.4169e-07, 1.3362e-07, 1.1425e-07,
        3.3079e-08, 2.5433e-08, 2.1332e-08, 1.5501e-08, 1.1867e-08, 1.0663e-08,
        8.3258e-09, 5.5159e-09])",False,False
Circle<end_of_turn>,circle,"['Circle', 'Circular', 'Round', 'Circles', '**', 'circle', ' circle', ' Circle', '圆形', 'Disc', 'Oval', 'round', '圓', ' circular', ' round', 'Red', 'Disk', 'C', ' Round', 'Here']","tensor([9.7623e-01, 2.1275e-02, 2.4937e-03, 5.8259e-08, 4.5596e-09, 1.5926e-09,
        1.3866e-09, 6.3212e-10, 3.5055e-10, 1.8523e-10, 7.9389e-11, 4.4240e-11,
        1.5167e-11, 4.2760e-12, 3.8822e-12, 2.4336e-12, 2.3889e-12, 2.1856e-12,
        2.0958e-12, 1.7598e-12])",False,True
Oval.<end_of_turn>,square,"['Oval', 'El', 'Ell', 'Round', ' Oval', 'O', 'Rounded', 'Obl', 'oval', 'Heart', 'Circular', 'Ellipse', 'Al', 'Sh', 'U', 'Diamond', 'Pear', ' oval', 'Or', '**']","tensor([9.9882e-01, 1.0366e-03, 8.7422e-05, 4.9555e-05, 2.9020e-06, 2.1875e-07,
        2.0753e-07, 9.9997e-08, 9.7392e-08, 5.2476e-08, 2.9232e-08, 1.8633e-08,
        5.8733e-09, 1.5726e-09, 1.3318e-09, 1.1845e-09, 9.4197e-10, 8.3258e-10,
        8.1449e-10, 7.0983e-10])",False,False
Heart<end_of_turn>,circle,"['Heart', 'Star', 'Circle', 'Diamond', 'Paw', 'Triangle', 'Bear', 'Square', 'Arrow', 'Bone', 'Leaf', 'Globe', 'heart', 'Oval', 'Sphere', 'Skull', 'Maple', 'Ball', 'Crown', 'Hearts']","tensor([6.2753e-01, 3.7146e-01, 3.9382e-04, 1.8870e-04, 1.0256e-04, 5.4285e-05,
        4.7929e-05, 4.3951e-05, 4.0770e-05, 3.9731e-05, 1.8078e-05, 1.3760e-05,
        8.1841e-06, 7.8912e-06, 5.7013e-06, 5.2471e-06, 4.5898e-06, 4.0055e-06,
        3.0049e-06, 2.0891e-06])",False,False
Round<end_of_turn>,circle,"['Round', 'Circular', 'Rounded', 'Oval', 'Rot', '**', 'round', ' Round', ' round', 'Oct', 'O', 'Circle', 'Sph', 'Ell', 'C', 'Cur', ' circular', 'ROUND', 'R', '<start_of_image>']","tensor([9.8969e-01, 1.0309e-02, 2.4342e-06, 1.3984e-07, 5.9532e-08, 1.4011e-09,
        1.0056e-09, 7.0996e-10, 2.9566e-10, 2.6235e-10, 1.8383e-10, 1.2531e-10,
        8.8487e-11, 8.8303e-11, 6.6245e-11, 4.7117e-11, 3.7230e-11, 3.3513e-11,
        1.2343e-11, 6.5540e-12])",False,False
Heart<end_of_turn>,square,"['Heart', 'Flower', 'Star', 'Leaf', 'Floral', 'Stars', 'Hearts', 'Circles', 'Leaves', 'Circle', 'Diamond', 'Spiral', 'Flowers', 'Square', 'Fe', 'Sw', 'Squares', 'Oval', 'Pais', 'Cross']","tensor([8.8677e-01, 4.6659e-02, 3.0453e-02, 1.3819e-02, 1.2158e-02, 3.8146e-03,
        3.6933e-03, 5.5465e-04, 3.4866e-04, 3.1944e-04, 2.7298e-04, 2.6476e-04,
        2.5089e-04, 1.4103e-04, 1.0944e-04, 1.0252e-04, 3.8425e-05, 2.0849e-05,
        1.8992e-05, 1.6769e-05])",False,False
Triangle<end_of_turn>,triangle,"['Triangle', 'Arrow', 'Yellow', 'Tri', 'triangle', 'Orange', 'Diamond', 'Py', 'Sphere', ' Triangle', 'Circle', 'Right', 'T', 'Equ', 'Square', 'Tra', 'Up', ' triangle', 'Cone', '<start_of_image>']","tensor([1.0000e+00, 8.1908e-07, 7.1738e-08, 2.4531e-08, 1.3731e-08, 2.2740e-09,
        9.9029e-10, 9.5013e-10, 8.6985e-10, 7.9598e-10, 6.0878e-10, 3.2524e-10,
        1.6528e-10, 1.6249e-10, 1.4609e-10, 7.1611e-11, 5.5466e-11, 3.4452e-11,
        2.0386e-11, 1.6871e-11])",False,True
Square<end_of_turn>,square,"['Square', '**', ' Square', 'square', 'Quadr', 'Geometric', 'Rect', 'Squared', 'Squ', 'Here', 'The', ' square', 'Squares', '-', '<start_of_image>', 'Sq', 'It', 'Ir', 'Obl', '方']","tensor([1.0000e+00, 3.4595e-10, 4.0328e-11, 3.4353e-11, 1.4953e-11, 1.3999e-11,
        1.1056e-11, 4.4388e-12, 8.8463e-13, 6.3349e-13, 5.4246e-13, 4.8206e-13,
        1.4805e-13, 4.6284e-14, 3.6453e-14, 2.1475e-14, 1.9754e-14, 1.3473e-14,
        1.0696e-14, 7.8746e-15])",False,True
Triangle<end_of_turn>,triangle,"['Triangle', 'Tri', 'triangle', ' Triangle', 'Equ', 'Cone', '**', 'Tra', 'Tr', 'Py', 'Diamond', ' triangle', 'Arrow', 'Hex', 'Rh', 'C', 'W', 'Right', 'In', 'Ob']","tensor([9.9999e-01, 6.8052e-06, 3.2811e-10, 2.3269e-10, 1.0383e-10, 7.0432e-11,
        6.7932e-11, 4.9609e-11, 1.2026e-11, 8.0453e-12, 1.6353e-12, 1.4728e-12,
        1.0889e-12, 9.8513e-13, 7.1642e-13, 4.3325e-13, 2.6521e-13, 2.5676e-13,
        1.4705e-13, 1.3802e-13])",False,True
Round.<end_of_turn>,circle,"['Round', 'Circular', 'Floral', 'Radi', 'Oval', 'Spiral', 'Fan', 'Dome', 'Circle', 'Sw', 'Dom', 'Geometric', 'Lantern', 'Oct', 'Or', 'Bowl', 'Ann', 'Te', 'Sp', 'Rounded']","tensor([8.3511e-01, 1.4093e-01, 2.3703e-02, 1.1860e-04, 3.2726e-05, 2.5996e-05,
        1.3940e-05, 1.0846e-05, 1.0557e-05, 9.9345e-06, 3.2000e-06, 3.0001e-06,
        2.9342e-06, 2.5263e-06, 2.3623e-06, 2.0963e-06, 2.0439e-06, 1.8771e-06,
        1.6576e-06, 1.2541e-06])",False,False
Oval<end_of_turn>,square,"['Oval', 'Rect', 'Obl', 'Square', 'As', 'Tra', 'Ir', 'Squ', 'Oct', 'Offset', 'El', 'Rectangle', 'Rounded', 'Organic', 'Abstract', 'Ell', 'Hex', 'Ang', 'Te', 'S']","tensor([7.1555e-01, 1.2921e-01, 1.0983e-01, 1.8629e-02, 7.1336e-03, 6.0811e-03,
        4.1960e-03, 3.5215e-03, 1.5053e-03, 1.3675e-03, 7.6163e-04, 5.8280e-04,
        5.2472e-04, 2.5846e-04, 9.4796e-05, 9.2609e-05, 7.7294e-05, 7.4453e-05,
        6.2077e-05, 6.0153e-05])",False,False
Triangular<end_of_turn>,triangle,"['Tri', 'Triangle', '**', 'Tra', 'tri', 'Quadr', 'Tr', 'Right', ' triangular', ' Triangular', 'S', 'TRI', 'Ir', ' triangles', ' Tri', 'C', 'T', 'Pizza', 'Ob', 'Geometric']","tensor([1.0000e+00, 2.1316e-07, 6.0720e-12, 5.7070e-12, 4.1428e-12, 2.5687e-12,
        1.8628e-12, 1.6078e-12, 1.1553e-12, 5.6127e-13, 5.3318e-13, 2.9777e-13,
        1.6803e-13, 8.0914e-14, 5.4161e-14, 5.3470e-14, 3.3566e-14, 2.3129e-14,
        1.3190e-14, 8.4365e-15])",False,False
Round<end_of_turn>,circle,"['Round', 'Circular', 'Circle', 'round', '**', ' Round', ' round', 'Rounded', 'Oval', 'White', 'Circles', 'Disc', '圓', '圆形', ' circular', 'Flat', 'circular', 'Plate', 'Rounding', 'Here']","tensor([9.9964e-01, 3.5437e-04, 5.7689e-07, 1.9571e-08, 9.6672e-09, 5.4769e-09,
        4.1308e-09, 1.9092e-09, 2.7627e-10, 2.1950e-10, 8.9773e-11, 1.6996e-11,
        1.1645e-11, 7.9079e-12, 4.1548e-12, 3.5360e-12, 3.5009e-12, 3.4158e-12,
        1.9084e-12, 1.1094e-12])",False,False
Oval<end_of_turn>,circle,"['Oval', 'Circle', 'Fence', 'Rectangle', 'Circular', 'Round', 'Rect', 'Ellipse', 'Square', 'Obl', 'Hex', ' Oval', 'F', 'Sand', 'Ell', 'Line', 'Curve', 'Diamond', 'Triangle', 'Concrete']","tensor([7.5212e-01, 2.2913e-01, 1.2166e-02, 3.8915e-03, 1.6904e-03, 2.9254e-04,
        1.5893e-04, 1.3954e-04, 1.2639e-04, 5.6678e-05, 3.0298e-05, 2.7257e-05,
        2.4044e-05, 2.0011e-05, 1.9951e-05, 1.5380e-05, 1.4708e-05, 1.2171e-05,
        7.9441e-06, 6.8561e-06])",False,False
Oval<end_of_turn>,heart,"['Oval', 'Round', 'Heart', 'Circular', 'Or', 'Floral', 'O', 'Circle', 'Orb', 'Ornament', 'R', 'Oct', 'Rh', 'Sw', ' Oval', 'Te', 'Diamond', 'Frame', 'Rect', 'Obl']","tensor([9.9946e-01, 3.8240e-04, 9.4644e-05, 4.7688e-05, 3.9693e-06, 3.0721e-06,
        1.4875e-06, 1.3242e-06, 9.4524e-07, 6.4093e-07, 5.4916e-07, 4.1547e-07,
        3.1531e-07, 3.1316e-07, 1.7902e-07, 1.4292e-07, 1.0299e-07, 9.9718e-08,
        7.5459e-08, 4.5074e-08])",False,False
Triangle<end_of_turn>,triangle,"['Triangle', 'Arrow', 'Tri', 'Circle', 'W', 'In', 'Right', 'Diagonal', 'C', '**', ' Triangle', 'triangle', 'V', 'Cone', 'T', 'Chevron', 'Up', 'Line', 'Delta', 'Angle']","tensor([1.0000e+00, 4.5300e-07, 8.3995e-08, 5.7763e-09, 4.1546e-09, 2.9921e-09,
        2.4369e-09, 2.3140e-09, 1.4927e-09, 1.4273e-09, 1.3804e-09, 1.2991e-09,
        1.0994e-09, 8.7385e-10, 6.5918e-10, 1.7875e-10, 1.6356e-10, 1.3079e-10,
        1.2753e-10, 7.1215e-11])",False,True
